"username","tweet","label_sentimen"
"karinasari_kom","Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/uXEvSLiMPl Kader PDIP Bersama Puan","1"
"mentwega","@ohmybeautybank Sepengalamanku sekolah offline kmrn, belang ak baru ilang semenjak skolah online pdhl ga make skinker yg gmn"" ksk skinker biasanya doang...pdhl pas offline pake sunscreem cmn ga reapply aja, saranku waktu istirahat trs wakth isoma, pake ulang nder sama rajin"" maskeran aja","0"
"zhonglicious","Wow baru pertama kali sekolah offline kelasnya penuh","1"
"asmeramera","@childepuncak Sekolah ya? Semangat kiki wkwkwk udah gak ada cororong, aku aja dah dari seminggu yang lalu udah mulai full kuliah offline","1"
"thaIIasophile","sumpah sistem sekolah adek gue aneh bgt dah, masa dia sekolah offline dari jam 7 sampe jam 12 bljr biasa, trs jam 12 sampe 9 malem dikasih tugas uas, kyk??? knp lg minggu uas tp belajar spt biasa juga???","-1"
"Cekin666","Setelah libur 2hari, akhirnya sekolah offline lagi. Rayakan! Cc: @luciohabib3","1"
"Klepon911","Sekolah offline, males....  #DogsofTwittter https://t.co/r1DGuBYSXj","-1"
"hcnsfs67","PAT day 1🫶🏻
offline, pake tablet sekolah, doain yaa😭","1"
"naziharr","lu semua kntl banget sumpah, dulu waktu psbb terus katanya sekolah mau offline lagi mei 2020, gue nangis kejer di kamar mandi sampe bekep mulut gue saking ga maunya sekolah. enak ya ngmng “gitu doang kena mental” yeah FCK U ga semua orang mentalnya mental penjajah kayak lu mmk.","-1"
"seterotype","@collegemenfess Kalo tugas offline biasanya ada yang hardpaper presentasi ya kaya pas sekolah dulu","0"
"mayyshow","sekolah gua PAT nya offline, dikasih satu orang satu tab buat ujian, WiFi sekelas satu, GIMANA COBA BIAR UJIAN DI RUMAH😭😭😭","0"
"stillwithyouily","Omg aku baca ini dari mulai sekolah offline,sampe skrng LAGI PAT DAN AKU MASIH JOBLO 😩👊🏻 https://t.co/sS65A1bOIX","0"
"sukmanudinn","Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/2oMxqfz5Ne Kader PDIP Bersama Puan","1"
"Jsng140900","Dulu pas sekolah Masih offline hampir tiap hari minum kopi, tapi pas mulai online jarang minum kopi krn jadi gampang sakit dan 1 tahun terakhir udh nggak pernah minum kopi. Terus tadi minum kopi, sekarang perut rasanya panas 😭","0"
"dreaminmk","@pengengambis osis, santai bgt divisi ku btw ak divisi akademik. Gak banyak kegiatan diangkatan ku krn, kita cumn sekolah 2 tahun. 1 setengah tahun online, 6 bulan offline lgsg lengser 😃🫂","0"
"Edogwa_Raein","@naiichiiruu ada kok yg jual kalau ke sekolah abangnya masih ada, jarang karena gak ada sekolahkan selama pandemic. Semenjak sekolah dah pada offline yg biasa jualan pada muncul lagi","1"
"sulsel_fess","Tabe , cari ka yang offline dan bukan untuk anak sekolah karena kebetulan sender sudah lulus. Tolong rekomennya tempat les di makassar yg bisa sampai lancar 🙏🏻 https://t.co/thULcThIbO","0"
"elayneism","ini sekolah ga ngotak bgt ganti kebijakan pat offline soal jadi 20 pg 10 essay, mana waktunya gaada penambahan samsek","-1"
"delllimaa","bukan lagi penyesalan tapi untuk pembelajaran hidup yang berharga buat sarah, makasih semua
untuk saat ini hidupku mulai membaik mama udah ga jualan, sarah sekolah offline bisa paham banyak materi walaupun masih biasa aja, tapi aku bahagia mama udah banyak berjuang dalam hidupku!","1"
"Vikana_dee","Hari ini bocah mulai UAS offline alias ujian akhir di sekolah..baik emak maupun anaknya dalam tekanan krn 2 tahun terbiasa online😂😂😂😂","-1"
"A_Octaviany24","@A_ChristyJKT48 aku malah senin sampe jumat terakhir sekolah offline, soalnya nanti tinggal PAT tp daring, btw good luck!❤️‍🔥","1"
"kzuhatelkomsel","@convomfs jgn lupa buat selalu kerja keras dan belajar terus di sekolah. cetak prestasi and prove your worth. kayaknya jg udh full offline ya? pasti seru deh. semoga kamu selalu dikerubungi orang2 baik ya. semoga km berhasil dapetin tujuan hidup km, tujuan km berjuang.","1"
"puspita_dwe","Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/z3Y8dATn0w Puan Peduli Wong Cilik","1"
"convomfs","💭 jogja berasa kota pelajar banget setelah skrng sekolah udh pada offline... mwacetttt","1"
"lightskypurple","study twt makin sepi karena sekolah udh offline, apa perasaanku aja? ga serame pas masih pandemi","0"
"mygaharu","@tanyakanrl 1. kamu mulai kuliah / sekolah kapan?
2. sem depan udh offline ?
3. udh lihat “….” belum ?
4. *send video tiktok with context","0"
"liputan6dotcom","Jakarta PPKM Level 1, Sekolah Sudah Boleh Tatap Muka https://t.co/9UccLDiv3A","1"
"nabee_ous","@tanyakanrl Jangan kaya dulu lagi pliss. Ini udah nyaman sekolah offline, ekonomi juga udah pada membaik, acara2 yang sebelumnya ketunda juga baru mau digelar lagi, orang-orang udah pada produktif lagi jangan sampe keganggu karena corona","1"
"lvchle","@toberytu seringgg, aku dlu pas sblm sekolah offline tuh aku bleaching kann jadi warna apa aja masuk, trus aku semir item lg krn mw skolah skrg aku warnain lg golden brown tanpa bleaching😃😃🥰","1"
"RahmaChristyzer","Pagi dek angel @A_ChristyJKT48  bngun blm nih, Pasti blm..
Hari ini sekolah offline kan? Jangan sampai kesiangan ya,, semangat hari ini,jangan lupa makan,minum air bening sama vitamin nya ya,, selalu bersyukur dan berdoa juga, Lancar"" semuanya, happy monday n have a nice day 💙 https://t.co/V2AB7QlId2","1"
"ramadn93","kalo sekarang misalnya mau sekolah, kuliah, kerja, masih online atau udah offline. udah bisa tatap muka lagi ya, ya semoga udah pada normal","1"
"ireumeunjungguk","Karena sekarang udah offline jadi buat kalian yg kuliah, sekolah, maupun kerja  #TetapSehatPakaiMasker please pake masker ya, jaga kesehatan supaya jauh dari hepatitis akut #LawanHepatitis","-1"
"jinlyaa","Ya Allah nnti sekolah offline, ak blm tidur","-1"
"yiyakdocx","@jeangiue gue kalo sekolah offline selama pandemi ini JARANG BGT mandi pagi mandinya magrib gitu pagi cuma sikat gigi sama cuci muka","0"
"Army_BTS137","@indomyfess tadi siang lambat karna banyak Army yang punya aktivitas di real life juga, kek kuliah, apalagi lagi masa-masanya UAS, yang sekolah juga, yang kerja, dan sekarang kan masuk new normal aktivitas serba offline jadi beda kek pas dynamite or butter yg pada stay di rumah bisa nyambi","1"
"soxlightyear","Did you have more fun without me and I was like dgsjdjsj o&lt;&lt; I answered I had lots of fun just like you and she hugged me dhshsj AAAAAAAAAAA BOCIL beneran mau jadi guru TK (padahal dia dah SD) males sekolah lol katanya besok aja offline pas ada Mama if only gw bisa bolos juga o&lt;&lt;","-1"
"arinlee01","@teayouwng Kalo org2 udah sekolah offline sih emg aplikasi belajar gitu bakal turun sih penggunanya","1"
"ayuyayuyayuya","Tapi gpp. Sekarang udah mulai sekolah offline. Anaknya happy, mulai les ngaji lagi. Les pelajaran masih aku cari info, soalnya sekalian mo pindah domisili juga. 

Step by step lah yaaa~ 

Alhamdulillah mentalku baik, anakku happy, suamiku juga happy ✨❤️","1"
"drinkwuater","@mutiarasep aku jg lg gini mut, apalagi semenjak adekku magang &amp; sekolah offline dah jarang bgt nonton netflix🙂🙂","0"
"kartika_sur","Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/53dXGXnMjJ Puan PM","1"
"dinadimu","@innamisme1 Ikut kelas yang ga tiap hari aja Teh. 

Ada Sekolah Murid Merdeka, ada kelas online &amp; offline, ga tiap hari, bebas mau ikut kelas atau ga asal tugas dikerjakan.","0"
"A_ChristyJKT48","besok aku ud harus sekolah offline 😱 wml","1"
"kiinderjoey","aaaa gamau sekolah offline😔😔😔","-1"
"voaindonesia","Kementerian Kesehatan mengonfirmasi kasus hepatitis akut misterius pada anak-anak naik menjadi 16 kasus. Seiring kembali berlakunya pembelajaran tatap muka di sekolah, para orangtua pun diminta waspada.

https://t.co/nboAiqkrM9","-1"
"showedrugs","Tuhan bersama anak sekolah yang ujiannya offline","1"
"michael_elijah","@A_ChristyJKT48 Pagi Christy.. Sudah bangun kok aku.. Kamu semangat ya buat hari ini sekolah offline dan kegiatannya.. Jangan lupa sarapan.. Have a nice day.. ☀☀Gbu 😇😇","1"
"pwrplegrl","@AREAJULID Cilor yg suka depan STM sebelum cvd, pas ada cvd gatau lgi si mamang nya pindah kmna, terus skrng udh sekolah offline lagi tetep gaada🙂","0"
"yhwangeji","@convomfs gue dulu kalo mau mulai sekolah offline selalu kyk gini, udah terbiasa online terus blm beradaptasi sama tempat baru, org baru sama suasana baru jadi kyk gelisah bgt, tapi skrg udah enggak, malah seneng bgt kalo offline, gue gatau caranya gmn tapi gue ngerasa itu karna terbiasa","1"
"vefocity","kemaren pas us offline di sekolah, dia mati tiba2 karna lowbat. GUA KAGET KARNA PERASAAN BARU DIPAKE???????","0"
"venicellee","Sekolah kalian masih online atau udah full offline?","0"
"shingeumhui_","@schfess alhamdulillah nyampe 💗
mulai dari satu sekolah sm bestie sd, saling kenal kakel, ikut bbrp organisasi (luar/dalam sklh) yg bikin aku bisa berkembang, online class, 50% sesi offline class,dan diakhiri dengan circle baru yg super baik!tapi semua ituu pasti ada part gaenaknya kok🤍","0"
"vctzlovebot","wkwkwk tp dia jg rewel bgt minta luluran grgr badannya tambah keling semenjak sekolah offline","-1"
"putrisee_","Kae hlo PM wae bludak terus, kirab yo oleh, jathilan yo ono, sekolah tatap muka yo uwes, tempat wisata yo rame. Pokoe sing rame"" ki uwes kabeh. Geri bal balane iki ayo ayo https://t.co/dPvfhA94Mt","1"
"stafrch","ketemu orang banyak sekali2 seru ya, refreshing. dulu sekolah offline draining soalnya tiap hari, pas sekolah onlen jenuh juga ga ketemu orang samsek","1"
"hyunsukstype","sekolah lain dah ujian offline cm skolah ku yg ujian online","0"
"yusufrmdhn31","Dikatakan Gubernur Jatim, sekolah pertemuan tatap muka (PTM) dan penonton pada pertandingan olahraga hanya boleh 100 persen jika mereka sudah divaksin penuh.","1"
"kookgyuu","@convomf besok gw ulangan sekolah anjjr mana offline lagi adohh","-1"
"notgimax","ih klo skrg gue masih sekolah &amp; offline pasti tu gelang allobank ga gue copot sampe seminggu kedepan","0"
"esbatuudingin","@convomfs sekolah online atau offline?","0"
"bawahxatas","@collegemenfess Buset ribet bener. Kurang lebih ya kek lu sekolah offline dulu, ga pernah emang?","0"
"SherrySenpai","@worksfess Kalau yang masih SMK gitu bisa cari info freelance di mana ya? Buat keponakan aku, kasian udah sekolah tatap muka tapi gak dikasih uang jajan lagi sama ortunya 😑","-1"
"WirPut24","@A_ChristyJKT48 waahhh.. asikk dongg.. sekolah Offline lagii.. udah normal lagii yaa.. 😁😁GudLuckk Kristii..","1"
"ecacacaco","KM tinggal 2 minggu, kuliah offline juga tinggal beberapa minggu lagi. Mau ikut kuliah offline hari jumat tapi koo ga ada temen mana klo jumat tuh style di sekolah pake training kan klo ke kampus ganti baju dulu agak lama ya. Mana mepet waktunya 🥲","0"
"kalkunsenang","@schfess transisi sekolah online ke sekolah offline","0"
"nniissaannaa","Muridnya tidak ikut kbm selama setahun, terus pas tatap muka bertahap selama 6 bln jg tidak hadir karena tidak punya seragam. Disini harusnya ada komunikasi 2 arah antara guru dan wali murid. Karena kalau ada siswa dengan kondisi begini pihak sekolah harus membantu https://t.co/YiNyrKZ4Mg","0"
"Wirrawanuy","Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/GMxQWmFUbW Kader PDIP Bersama Puan","1"
"Jejiechaa","@myluvjaejaez Fightingg!!✊ Btw pulang jam berapa sekarang sekolah offline?","0"
"baturinjonalyn","anak-anak disebut bisa kembali melakukan pelajaran tatap muka di sekolah dengan tenang, sehingga dapat meringankan beban anak dan orangtua yang sudah tahun terakhir menjalani pembelajaran jarak jauh (PJJ)
#APBN2023UntukRakyat
Puan Solusi Bangsa https://t.co/mFRdN2qxz6","1"
"oshi_nih","@S_AshelJKT48 Msih sekolah offline habis ujian","1"
"prmnchaca","ga terima, masa sekolah lain pkknya offline pake hp. KOK SEKOLAHAN GUE PAKE KERTAS 😤😤
moga aja engga","-1"
"sashimiees","terakhir aku tanya kabarnyaa gimana, katanya pas udah mulai offline si anaknya tiap hari dijemput sama guru BK nya &amp; pulangnya jg dianter. soalnya kl gadiginiin, anaknya gabakal mau sekolah. gila sih salut bgt soalnya jrg guru jaman skrg yg bener-bener seperhatian itu masyaAllah","1"
"manusiacakev","Apalagi nyatet beuhh waktu kelas 8 kayaknya rajin aja nyatet tp semenjak pandemi jarang bngt, dan pas sma kelas 10 ga ada catetan samsek pas sekolah offline.","-1"
"itsme_stefani","Bagi anak-anak atau adik kalian yang sekolah offline #TetapSehatPakaiMasker tolong diberitau agar jangan lupa untuk memakai masker #LawanHepatitis","1"
"meitchelll","halo yang sekolah dan kuliah, kalian udah offline terus atau masih online ya?","0"
"aiskori","ya allah pengen sekolah offline 😭","1"
"simichiro_","Yang penting usaha dulu nder, ini krn album juga, rl army jg udah beda skrg, byk yg udah masuk sekolah offline, semangat streaming https://t.co/smBFvbN83W","0"
"tanyakanrl","💚 jaman offline gini joki tugas masi rame ga si? bingung bgt nganggur smpe agustus mulai kuliah ga ada pemasukan soalnya dah lulus alias ga sekolah:(","0"
"muse_indonesia","Sapa yang hari ini ke sekolah/kerja offline nih


Anya dan Yuri juga harus bertugas nih!
Satu menyelamatkan dunia, satunya demi dunia kakaknya~

Tonton [SPYxFAMILY] di OTT kesayangan kalian: BStation|CP+|Sushiroll|Netflix|iQIYI|Vidio|Viu|WeTV|Disney+

#SPY_FAMILY
#SPYxFamily https://t.co/g5squ9RxFR","0"
"santi_anggrae","Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/iKClB1dwxO Kader PDIP Bersama Puan","1"
"Im_Kjung","@chenjiinana offline nihh. lu sekolah ga btw?","0"
"itsmelski_","Yang punya Adik, anak ataupun kerabat yang masih sekolah dan mau berencana mau les Online maupun Offline bisa kabarin aku gais. Ada penawaran menarik nih","0"
"collegemenfess","lama bgt kuliah/sekolah online, kmrn pertama kali kuliah offline badan rasanya caaapeeekkkkk bangeettt😫😫👍🏻👍🏻 

btul ap btul sobat [cm] !?!???","-1"
"fabellabel","@dinoreza Tiap mau tatap muka sekolah dkk kok ada aja ya 🫣","1"
"nyskmg","gue heran 

Kalau sekolah offline, waktu berasa lama banget

Giliran sekolah online, waktu cepet bener kek tahun kemaren udah tahun baru aje","0"
"Dwi1975","@W19904884 @PresidenKopi Apakah kaum LGBT melanggar kesusilaan?
TIDAK, jika mereka sholat, jika mereka sembahyang di gereja, dll. Jika mereka makan dan sekolah seperti biasa.
IYA, jika mereka melakukan pornoaksi, pornografi, atau menjajakan diri secara online/offline.","0"
"jaewxmin","@k_nikennn dulu pas online itu karena zoom bisa ngabisin 5 gb, belom ditambah ngerjain tugas kalopun tugasnya ga wajar contoh kaya nonton yt bisa 7 gb 1 hari. Kalo sekarang mulai offline ya pake wifi sekolah","1"
"sasuwamint","Selama ini sekolah di dunia lain
Tiba tiba udah mau PAT 

Belajar nya online diuji nya offline (/¯◡ ‿ ◡)/¯ ~ ┻━┻","0"
"foryoumoa","@serendipieety @armyfess_ mksdnya kan streamnya tanggal 1 WIB, jadi buat yg sekolah/kuliah/kerja offline bisa nonton gitu nderr","1"
"anwarkurnwn","Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/CE7fgagugs Puan Peduli Wong Cilik","1"
"henituseyona","aku kangen sekolah soalnya uang jajan bs ditabung, skrg uang jajan kuliah bneran emg buat mam sm laundry kl offline WKWKWK","1"
"RahmaChristyzer","Pagi dek angel @A_ChristyJKT48  hari ini sekolah offline lagi kah atau online lagi,, semangat ya hari ini, jangan lupa makan, minum air bening sama vitamin nya ya, selalu bersyukur dan berdoa juga ya..
Lancar"" semua apapun yg di kerjakan,, have a nice day 💙 https://t.co/nMwzCpDkJn","0"
"oodannaa","@schfess belajar yg bner, mumpung udh offline. sekolah online gua kgk ngerti apa-apa","1"
"youngkyunm","@schfess tp kalo mpls offline cara paling gampang dr gerbang sekolah, mending dtg pagii. nanti sksd ajaaa (tebel muka aja gausah malu😭, lumayan relasinya buat nanti kalo ada apa apa dan misal beda kelas) atau pas baris mpls, nanti ajak kenalan yg kanan/kiri/depan/belakang kamu ajaa","1"
"lovingnyamjoon","@dreamsbump Ooooo zoom kah?? Ato sekolah offline??","0"
"JUNGJIES","pdhl brg2 jg glama pas msh offline, tau2 sekolah online n malah bikin kita makin dkt, hampir 3th temenan sama kalian bnr2 bikin gua ngerasa Allah baik bgt sama gua, gua yg sampe skg gasudi kenal sm tmn SMP, dikirim tmn2 super baik yg sll bikin gua mau ngenang masa SMA https://t.co/h25Qe4lhcc","1"
"UnholyAsbjorn","Lelah sekolah tatap muka https://t.co/nctzt1Pw8N","-1"
"caratsxx","@schfess b aja krna online ya gak ketemu di sekolah ak kls 10 dia 12 pas offline dia dah lulus, klo sepupu 1 lagi pas smp ya b aja juga rumahnya sampingan😭","0"
"cicisacici","Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/LjQYeRbnSx Puan PM","1"
"namkooksha","Kalian sekolah offline semua ? Apa masih ad online?","0"
"rakkaramadhann","Anak sekolah pada offline jalanan jd pada chaos","-1"
"ghnsnoo","baru 2 hari sekolah offline udh kangen online class aja","-1"
"keleuhkesah","Wow nggak kerasa ya sekolah udah mulai offline alias nggak perlu daring virtual lagi. BTW yang sempet pacaran virtual apa kabar tuh? Masih stuck, on progress, atau justru kisahnya udah berenti? Kasih tau Dara yuk sambil request dan kirim salam! 👻","1"
"nutttc","Masa ada sekolah lain yg nanti ukknya offline, padahal pas sekolah 100% ptmt wkwk kocak","0"
"bIomqvist","sekolah offline skrg kerasa dua kali lebih capek daripada sebelum pandemi","-1"
"jeulpaf","Karna lama ga sekolah, aku baru inget gapunya ransel😭 harus bli inimah ntar kalo dah mulai offline gimana","0"
"dointim3","GUE GABISA SEKOLAH OFFLINE KRN W SEKETIKA ITEM BGT GILA","-1"
"crlychan_","pliss ayolah masa gua sekolah 3 tahun kagak pernah ngerasain pensi offline sekolah sendiri, sumpah di babuin gpp deh 😔😔","1"
