tweet,label_sentimen
"@bcthxxy @convomf baik bgtt, prenly, suka curhat jugaa, crush rl nya gapeka(?), suka ramein tl (tapi sekarang gk lagii😔), suka galau, sibuk sama tugas, gasuka sekolah offline, jamet tapi sekarang ga terlalu,bestie pirtual gue. KANGEN BGTT WOII DAH LAMA GA DM AN YOK RUSUHIN DM GUE😔🥰🌷🌷",1
"Good kan?? Emang. Makanya mau gitu lagi wkwkwk, soalnya udah offline juga sekolah jadi gampang klo mau ngelakuinnya",1
"@convomfs Menurutku kalo jaman jamannya daring gitu harus sih apalagi kalo sekolahnya banyak tugas + meet tiap hari (kaya sekolah ku hikd) 

Tapi kalo offline gitu gak harus punya sih menurutku, presentasi presentasi sekelompok biasanya butuh 1/2 laptop, ngetik ngetik juga pake hp bisa",0
@goodjobchenle Iyaa. Udah sekolah ya s mba? Apa masih offline sklhnya?😞,1
"Ketika dapat kabar dari sekolah kalo PAT jadinya offline
pdhal awal ksih info ujiannya online https://t.co/mu7Px0q4j9",1
"Sekolah offline

AAAAAAAA AKU MAUNYA TETEP ONLINE https://t.co/ZAnhM8VoH8",0
Guys klo kalian di kabari. Sama sekolah UJIAN PAS OFFLINE H-4 ujian nya APA TANGGAPAN KALIAN ?,1
"@meowonges celah. dulu sekolah takde bawak fon boleh je kena buli dengan classmate. its barely a reason. more like a wider medium (and exposure) to bully. kalau behavior tu dah macam celaka, dekat offline pun boleh buli.",1
"@anxvyyr lh iyakan ya, bawaan diri 😭
anw berarti lu mau kls 3 kan huhu? semangat dh ya sekolah offline nya wkwkwk",1
"SMP, aktif ekskul dan nyaman bgt sama ekskulnya. Terus fasilitasnya lengkap bgt sampe greenhouse pun ada. Perpusnya nyaman, kalo istirahat sering ke perpus. Pulang sekolah rame-rame bareng temen. Temennya asikk. Dan satu lagi
✨OFFLINE✨ https://t.co/IpqG3KpqhJ",-1
pas online ujian di sekolah ku make quizizz 10 soal. sekarang offline tetep make quizizz 30 soal 😭😭😭,1
"@schfess oh ya nder tp ini aku dr sma😭
paling kl diakhir2 semester gitu lebih ke distract ujian sekolah (kmrn ak 3 minggu soalnya offline hrs gantian), ujian praktek, sama tryout se prov (10 harian)",1
"@naioow offline tapi online wkwkwk jadi di sekolah, tapi pake hp :[",0
"sekolah haha hihi, tiba2 besok udah pat offline aja",1
@convomf di sekolah yg baru gapernah jajan dari awal sekolah offline😔 jadi gatau apaan yg enak,1
WaspadaCacarMonyet duhh yaampun ini konspirasi apalagi weh abis covid terbitlah cacar monyet yang gejalanya 11 12 huhuhu aku mau sekolah offline weh udah capek,-1
"Nahh #WaspadaCacarMonyet ini konspirasi apalagi weh abis covid terbitlah cacar monyet yang gejalanya 11 12 huhuhu aku mau sekolah offline weh udah capek ngang ngong ngang ngong, ett tapi tetep waspada ya gengs jangan sampe kecolongan lagi",-1
"#WaspadaCacarMonyet ini konspirasi apalagi weh abis covid terbitlah cacar monyet yang gejalanya 11 12 huhuhu aku mau sekolah offline weh udah capek bgt gk kenal tmn satu sama lain, pokoknya kita semua mesti stay safe ya gais",-1
"baru aja agak bebas boleh buka masker kalo ditempat yang sepi, terus sekolah juga udah sering offline eh ini ada #WaspadaCacarMonyet",0
"Ya ampun padahal baru aja agak bebas boleh buka masker kalo ditempat yang sepi, terus sekolah juga udah sering offline eh ini ada #WaspadaCacarMonyet",-1
"#WaspadaCacarMonyet ini konspirasi apalagi weh abis covid terbitlah cacar monyet yang gejalanya 11 12 huhuhu aku mau sekolah offline weh udah capek ngang ngong ngang ngong, ett tapi tetep waspada ya gengs jangan sampe kecolongan lagi.",-1
"#WaspadaCacarMonyet ini konspirasi apalagi weh abis covid terbitlah cacar monyet yang gejalanya 11 12 huhuhu aku mau sekolah offline weh udah capek ngang ngong ngang ngong, ett tapi tetep waspada ya gengs jangan sampe kecolongan lagi",-1
"#WaspadaCacarMonyet ini konspirasi apalagi weh abis covid terbitlah cacar monyet yang gejalanya 11 12 huhuhu aku mau sekolah offline weh udah capek ngang ngong ngang ngong, ett tapi tetep waspada ya gusy",-1
"Kita semua harus #WaspadaCacarMonyet ini konspirasi apalagi weh abis corona terbitlah cacar monyet yang gejalanya 11 12 huhuhu aku mau sekolah offline weh udah capek ngang ngong ngang ngong, ett tapi tetep waspada ya gengs jangan sampe kecolongan lagi",-1
"#WaspadaCacarMonyet ini konspirasi apalagi weh abis covid terbitlah cacar monyet yang gejalanya 11 12 huhuhu aku mau sekolah offline weh udah capek ngang ngmong dirumah terus , ett tapi tetep waspada ya gengs jangan sampe kecolongan lagi !",-1
"baru aja agak bebas boleh buka masker kalo lagi ada di tempat yang sepi, terus sekolah juga udah sering offline eh malah skrg ini ada #WaspadaCacarMonyet https://t.co/HvjXAEvJPT",0
"baru aja agak bebas boleh buka masker kalo ditempat yang sepi, terus sekolah juga udah sering offline eh ini malah muncul #WaspadaCacarMonyet https://t.co/FXsg4AYSJM",0
"@schfess online, tp kl gurunya mau offline ya offline ke sekolah",1
Lupa gimana rasanya sekolah offline.,0
"Atau bego²an aja lah daftar offline ke sekolah yg di tuju, kasih semua dokumen persyaratan(jalur rapot&amp; kejuaraan) Sabodo yg mau diliat yg mana. 🤭 Bilang aja nggak ngerti. 😅",1
"senin masuk tapi setengah hari, selasa ga masuk karena masih sakit, rabu libur, kamis sekolah online, Jumat masuk offline, senin sampe jumat lagi ujian kenaikan kelas 😃😃😃😃😃",1
"@tanyakanrl 9/10
Kumpul keluarga pas hari raya. 
Arisan, makan, jajan, piknik dll.
Sekolah offline ketemu temennnnn.
Dream allo bank.
Dream cb.
Kerennnnnn, sukaaa🤓💛",1
kampus/sekolah kalian udah full offline belum sih? kayanya kampusku semester depan mulai offline huffttt aku pengen kerjaa😩,1
"@mutiarasep aku jg lg gini mut, apalagi semenjak adekku magang &amp; sekolah offline dah jarang bgt nonton netflix🙂🙂",-1
"@sbmptnfess cari kantin yang bukaa, soalnyaa dulu pas offline jarang jajan di kantin sekolah, sekarang sebelum bener bener jadi mahasiswa mauu cari jajan, info kantin yg bukaa di sekolah daerah Jakut dongg, maakasih guysss",0
"Masa ada sekolah lain yg nanti ukknya offline, padahal pas sekolah 100% ptmt wkwk kocak",1
Bring my niece to last week event. Cant believe budak ni nak habis sekolah dah (aku nangis ok masa kaklong nak kawin tu lewls) lepasni boleh gi offline concert sama sama walaupun yakin mak confirm bising HAHAHA! 🤪 https://t.co/w4dUlQ2Lfk,1
"@babueliteteyvat WOAHHHH, udah sekolah offline kah? WAAAAAAH MANGATTT NESS💖🥰",0
"Sekolah offline malah rasanya berpotensi bikin drop anjir. Makan mie bisa sehari 2x, jajan sembarangan, nugas dari pagi ke pagi, belum lagi minggu depan udah PAT yang materinya bisa gak tanggung-tanggung",1
"@mid8riya Aamiinn, makasih yaa. Sebenarnya gelisah pas tau PAT offline, udh lama gk ulangan di sekolah soalnya 😰",1
"Gue dilemma banget anjir, mau sekolah apa ikut liburan 😭 kalau offline bakalan nyampe agustus baru balik, sedangkan kalau liburan dari akhir juni ampe juli. Tapi kalau sampeee visa student gue belum kelar ampe orang rumah berangkat liburan, beneran gue nangis banget nyesek",-1
"Saatnya saying good bye ke offline school, nih. Minggu ini terasa berbeda karena jalanan udah mulai ramai lagi anak-anak berangkat dan pulang sekolah. 

Mari bapak ibu kita cosplay jadi intel lagi alias mengajarkan strategi menjaga keamanan diri saat anak di sekolah. https://t.co/4EaTthkoLr",1
"💚 yg sekolah, kalian besok upacaranya offline/online?",0
"hihi sorry akhir2 ini sering off twitter karena udah mulai masuk sekolah offline jadi sibuk😓 tp tenang.. tetep buka mungkin slowresp sampe jam 1aja, malem udh fastresp lagiii~",-1
"ya udah aku terima dong , aku gak sakit hati malah tambah suka sama dia wkwkwkwk (aneh emang aku). ya udah jalanin dulu aja gitu pikiran ku. makin makin suka tu aku sama dia. semester 2 kelas 9 sekolah udah offline 100% aku mikir ""akhir nya aku ketemu dia"".",1
"@schfess kalo offline oke hp, temenku kuliat liat ada yg wa temennya nanya jawaban. ga banget dah sekolah offline ngapain ulangannya pake hp",1
"kalo abg gue kuliah offline, nanti siapa ya yg jemput gue sekolah sm bimble🤔🤔 bisa sendiri si.. TP MAGER AJJ😃😃",-1
"goodluck ya dekel sekolah ak 2 taun full online tau tau PAT nya offline, kalo gue sih kayanya dipastikan nilai fisika gue bakal 0",1
"@convomfs bentar banget ko, buktinya aku awal kelas 11 takut banget buat masuk sekolah karna baru bgt masuk offline lagi.. ternyata ini dh mau kelas 12 ajh😔",-1
"Dear! Saran cara ngehilangin belang dong, semenjak sekolah offline, mukaku belang banget😭😭 bingung gimana cara ngatasinnya 😭",1
"@collegemenfess iyapp sama. smstr depan udh boleh offline. nii aku bener"" terakhir sekolah di ruang kelas tuh sma tingkat akhir, terus dilanjut tingkat akhir di bangku kuliahh, luluss dehh 😭😭

kykk kemarin tuh sebenernya lagi hibernasi dan besok baru mau lanjut lagi buat nyiapin masa kelulusan",1
sekolah gue wisudanya offline alias flop bgt 😠👎🏻,-1
"@RazorRz783 @cicamatcha sama sama mas, tiap keluar jangan lupa juga buat selalu pake sunscreen😃 iyaa pasti rasanya ga pede banget, aku kalo sekolah offline juga kalo udah panas2an dikit belang banget bikin minder",-1
Gue mau mpls offline pliss:) setidaknya sampe lulus SMA gue sekolah dengan tenang https://t.co/en0oy37ZIJ,1
Kapan sekolah offline lagi? https://t.co/5CTzshoEbv,0
@tanyakanrl yaallahh apa lagi plis yaa gw mau sekolah offline gw pengen mos gw offlineee😭😭😭,-1
@nilakandii Sekolah dan kerja offline,0
ayo gais kening aku mulai belang semenjak sekolah offline (udh pake sunscreen btw) butuh bgt buat nyerahin lg gituu 😩  [bb] https://t.co/unyXyXANpI,0
"@subschfess bayangin, lu kelas 10 11 online, gurunya ngangong2, kebanyakan waktu habis gegara kendala teknis. gurunya pun klo njelasin ga masuk otak. kitanya jg males2an gegara itu. dan kelas 12, JEDER OFFLINE. ujian sekolah pun offline. ngejer utbk pula kebayang ga stressnya kek bgimana?",1
"@schfess tergantung sekolah gasih🤔 aku smk, dulu masuknya tes psikotes gitu, dan karena belum ada corona, ya offline. tp gatau kalo skrg",1
@mbnyu Kamu tidak sekolah offline,0
Seneng banget lah gua anak sekolah dah pada mulai offline. Gua bisa jadi lebih bebas sendirian di rumah😏,1
@doietokkii kalo sekolah akuu masih gabungg ada yg offline ada yg onlinee,0
"@ohmybeautybank Sepengalamanku sekolah offline kmrn, belang ak baru ilang semenjak skolah online pdhl ga make skinker yg gmn"" ksk skinker biasanya doang...pdhl pas offline pake sunscreem cmn ga reapply aja, saranku waktu istirahat trs wakth isoma, pake ulang nder sama rajin"" maskeran aja",0
"HAH BIASANYA SETIAP MINGGU DI KASIH UANG JAJAN, SEKARANG???? LUPA APA GIMANA, KLO GINI MAH GA MAU SEKOLAH OFFLINE",1
Semenjak ade2 gue udh pada sekolah offline alhamdulillah bisa minta jastip jajanan kantin (gue terakhir ke kantin 8 pas kls 11 abis uts w inget bgt),1
"@collegemenfess kangen 😌
masih sekolah pas keadaan pandemi aja tetep kangen pas masih sekolah offline",1
[bb] rekomendasi moisturizer or serum yng bagus buat kulit belang dong:( semenjak sekolah offline jidat sender makin belang bgt 😔😔,1
besok sekolah offline atau online kamu?,0
"@UGM_FESS 70% kemungkinan offline, tapi selama covid, kita melihat sekolah ditutup dan dibuka dalam seminggu, jadi tidak ada yang tidak mungkin bahwa secara mendadak ppsmb dilakukan secara online, tetapi setau saya, mungkin sebelum adanya berita bali tersebut, 70% kemungkinan offline",1
"@potazziumz sebenernya kasian. gatau kenapa, mungkin karena sekolah offline dan mereka lebih bnyk ngabisin waktu di socmed, dan ya....jadinya begitu. dan parahnya mereka malah nyontoh yg ga baiknya.",1
"@VAXMPIRESBLOOD pindih sini ke sekolah ku, disini offline 🦸🏻‍♀️",1
@najwanjani loh baru mulai sekolah offline nder? aku dari taun kemaren udah sekolah offline,1
AAAAA SEKOLAH OFFLINE GW UDAH FULL 😭😭😭😭😭😭😭😭😭😭😭😭😭😭 https://t.co/2ndgTDfgoL,1
"@hellopiyaa aku adaa tae gengmo, ngepull dari albumm kebetulann ga beli wkwk 😭😭 kapan sini kamu ke balii :( aku mau ke jkt susah ih bentar lagi sekolah offline kayaknya 😔😔",1
"KM tinggal 2 minggu, kuliah offline juga tinggal beberapa minggu lagi. Mau ikut kuliah offline hari jumat tapi koo ga ada temen mana klo jumat tuh style di sekolah pake training kan klo ke kampus ganti baju dulu agak lama ya. Mana mepet waktunya 🥲",0
Aroma2 anak sekolah ga jadi offline deh https://t.co/22GWaM4MfL,1
Semoga diterima di sekolah pilihan ya https://t.co/nOeOHarDfb,1
@Obay_Kusut1981 Sekalian sekolah/kuliah Offline ya...,1
"trs skrg kan dah sekolah full offline tuh, nah dia ttp parkirnya disebelahju juga, aku kan jdi gmn² yaa😭 mana klo ktmu, dianya senyum terus😭 https://t.co/RdBEVdz3hN",1
"Yang punya Adik, anak ataupun kerabat yang masih sekolah dan mau berencana mau les Online maupun Offline bisa kabarin aku gais. Ada penawaran menarik nih",1
@convomfs Part 2 (Engga ikut pulang kampung gara gara sekolah offline) https://t.co/e9Mpz8xsyg,1
eh lapor diri nya online ya ternyata pantesan kenapa sekolah gw ngadain graduate pas lapor diri gw kira lapor diri nya offline,0
"Jangaaaan sampe anak gakjadi sekolah offline, dah bayar mahal 😂 https://t.co/yHGaPVklQg",1
"@ilovesruto iyh, sekolah pun bisa ngonser offline",1
"@m0d0 Mungkin kerana cuti sekolah minggu ini, rakyat Malaysia tengah bercuti dan berbelanja offline",0
@indomyfess Butter pas pandemi. Jadi yang sekolah darig yang kerja wfh mereka bisa sambil streaming. Kalo sekarang udsh offline jadi streaming nya nunggu udah berea sekolah/kerja,-1
"@convomfs lo bukan army? jadinya tl lo sepi. masalah heboh gk heboh sekarang udah bukan masa karantina. banyak yg udah kerja, sekolah, les offline. gak semua ny bisa ky dulu lagi. but bts &amp; army still the same. sama"" besar. tetap nguasain trending dan chart. fav lo gmn huhu? jgn salty y 😔",1
"@shijeuni @convomf aku dari awal offline sekolah kalo dapet tugas kelompok sm crush mulu, eh pas udah temenan deket, saling nanya tugas ini itu, dapet info klo dia udh punya cewek 💔",-1
but sometimes im glad that i got new friends this year. kayak baru baru aja gitu dapet temen baru pas sekolah offline kayak bener2 gue kurang interaksi apa... setahun gadapet temen baru...,1
"Ya Allah.. emang dulu pas 2021 harapanku covid itu hilang, skrg udh mulai hilang, sekolah mulai offline, semenjak itu Ayu lupain aku karena dia ada tmn sekolahnya, yg tiap hari ketemu, dibanding aku, aku cemburu.",1
@COMFORTORY Koko waktu sekolah online vs koko waktu dirazia pas udah offline https://t.co/C1kdvXMK1Q,0
"@haikalcc yay tp kata gue offline aja, soalnyy kmrn tmn gue studytour ada yg bawa itukan, tp ky paketny lgsg dikirim ke sekolah ((gue boarding)) gangerti itu grgr kelempar atau kebanting sana sini, kameranya gabisa dipake 😔💔💔",1
@IntanHaTK @Achaqa1 @ODZSSEUZ dan skrng banyak yg udah mulai sekolah kuliah offline😭 pas butter masi pda online jd,0
[cm] presentasi offline ntar kaya waktu sekolah maju ke depan gitu atau beda?,1
Satu-satunya sekolah jenjang SMA/SMK yang pakai skema offline https://t.co/5ZtsmgynnS,1
"Sekarang sudah mulai banyak aktifitas offline, baik kerja, kuliah, ataupun sekolah, dibanding sebelumnya yg lebih banyak di rumah. Jadi perlu bagi waktu utk bisa stream lebih, byk hal yg mempengaruhi ga tercapainya goals, yg ga selalu karna hal buruk. https://t.co/Mef0izkDvk",0
@jdrvgsht kelas 10 apa ya masih jaman sekolah offline si,1
"@armyfess_ AGAK SUSAH NAIKNYA 3. INI DURASINYA HAMPIR 5 MENIT, DAN DURASI TUH NGARUH KE VIEWS 4. GAK SEMUA ARMY NGANGGUR, MUNGKIN DULU JAMAN DYNAMITE SAMA BUTTER CEPET BANGET KARNA MEREKA JUGA WORK FROM HOME YANG SEKOLAH JUGA DARING GAK OFFLINE",0
"@jentayuu_ @DeviCahyani13 @khusnasani kalo setau saya ppg prajabatan nanti sistem nya kuliah offline, jadi akan bentrok jam nya dengan jam mengajar di sekolah ..",1
"Akhirnya berangkat sekolah lagi wkwk kadang offline kadang online capek banget, btw aku berangkat sekolah dulu☺🙌🏻 semangat yg lagi masih streaming😍🔥",0
@collegemenfess kalo offline ga cukup sih,0
"uas offline
kok enk yang lain online. Males datang ke sekolah etdah",-1
"@armyfess_ Nder, sekarang udah mulai pada sekolah offline. Kerja juga udah ga wfh lagi. Jadi pasti beda, kurangin menfess kaya gini bisa ga? Kasih semangat aja, streaming jgn dijadiin beban",1
"Besok2 kalo ngisi form dibaca dulu kaya di sekolah ga diajarin baca aja, baca itu offline apa online. Lagi di indo kok bisa2nya ngisi form kaya ga ada rasa bersalah bgt. Btw Soodam cantik bet
#SECRET_NUMBER https://t.co/zj1wIBykXX",0
"Gw kaget banget pas sekolah offline di tingkatan baru..

Kemarin ada dekel yang lagi becanda sama temen gw dan temennya, terus dia TWERKING DI DEPAN MUKA GW mana gw lagi duduk di lantai😭",1
"Gara² banyak temen yg sakit jadi ikut gak berngkat, itu pas awal² masuk sekolah offline lagi https://t.co/rqEpx8DIjU",1
"Yang penting usaha dulu nder, ini krn album juga, rl army jg udah beda skrg, byk yg udah masuk sekolah offline, semangat streaming https://t.co/smBFvbN83W",1
"aku aja sekarang jam 12 bener bener udah nguantuk pol, bahkan sampe bisa ketiduran dibangku/kasur lgsg. fakotr masuk sekolah offline dan lagi PAT kali yaaa https://t.co/VcJO6PXBNO",1
kangen bgt demiapapun mandi siap siap dress up-make up-tipis tipis+parfume sebotol buat ke sekolah hiks hiks mau balik lg tp ke pas sma bukan kuliah yg offline oh no gue takut kalo itu,1
"@indomyfess tadi siang lambat karna banyak Army yang punya aktivitas di real life juga, kek kuliah, apalagi lagi masa-masanya UAS, yang sekolah juga, yang kerja, dan sekarang kan masuk new normal aktivitas serba offline jadi beda kek pas dynamite or butter yg pada stay di rumah bisa nyambi",1
"@yeochinuri pokoknya dulu pas awal awal pandemi, kan kuliah dan sekolah offline. wkt itu aku sibuk tugas akhir dan kakaknya ini sekolah offline, wkt itu anaknya gk mau kerjain tugasnya padahal udah diminta sama gurunya, aku malah dilempar buku, dikata katain, bener bener sampe nangis anj😭🥹",-1
wkwkwk tp dia jg rewel bgt minta luluran grgr badannya tambah keling semenjak sekolah offline,-1
ga terima bgt kenapa pas gue udah lulus malah banyak kegiatan offline di sekolah anying hsusheishsje 😩😩😩😩,-1
sekolah offline enak https://t.co/6HBy6Ut4Y5,1
IHH INI MAHH SELALUUU WAKTU MASIH SEKOLAH OFFLINE. terus tuh kadang minumnya air lemon waktu kelas 9 https://t.co/5MkymcflqQ,1
